id,question,choices,answerKey,answer
MCAS_2000_4_4,"Nehir yataklarında bulunan kayalar ve çakıl taşları neden genellikle pürüzsüzdür?
Şıklar:
A. Nehir yataklarındaki kayalar ve çakıllar çok eski değil.
B. Su üzerlerinden akarken kayalar ve çakıl taşları birbirine sürtünür.
C. Nehirler yalnızca pürüzsüz kayaların ve çakılların üzerinden akabilir.
D. Nehirlerdeki organizmalar kayaları ve çakıl taşlarını parçalar.","{'text': ['Nehir yataklarındaki kayalar ve çakıllar çok eski değil.', 'Su üzerlerinden akarken kayalar ve çakıl taşları birbirine sürtünür.', 'Nehirler yalnızca pürüzsüz kayaların ve çakılların üzerinden akabilir.', 'Nehirlerdeki organizmalar kayaları ve çakıl taşlarını parçalar.'], 'label': ['A', 'B', 'C', 'D']}",B,Su üzerlerinden akarken kayalar ve çakıl taşları birbirine sürtünür.
Mercury_7186480,"Çamaşır deterjanları bir zamanlar yüksek konsantrasyonda fosfor bileşiği içerecek şekilde üretildi. Bu bileşikleri içeren atık su göllere aktığında fosfor, algler için besin maddesi haline geldi. Göllerdeki alg popülasyonları arttıkça süksesyon da hızlandı. Uzun bir süre sonra, deterjandaki fosforun bir sonucu olarak göl nasıl bir hal alır?
Şıklar:
A. kanyon
B. çöl
C. bataklık
D. nehir","{'text': ['kanyon', 'çöl', 'bataklık', 'nehir'], 'label': ['A', 'B', 'C', 'D']}",C,bataklık
Mercury_7024290,"Aşağıdakilerden hangisi atomun parçalarından değildir?
Şıklar:
A. proton
B. izotop
C. çekirdek
D. elektron","{'text': ['proton', 'izotop', 'çekirdek', 'elektron'], 'label': ['A', 'B', 'C', 'D']}",B,izotop
Mercury_7064628,"Su kütlelerinin yüzeyinden suyun buharlaşmasına neden olan birincil enerji kaynağı nedir?
Şıklar:
A. Güneş radyasyonu
B. bitkiler tarafından terleme
C. yakındaki kara kütlelerinden gelen ısı
D. sudaki konveksiyon akımları","{'text': ['Güneş radyasyonu', 'bitkiler tarafından terleme', 'yakındaki kara kütlelerinden gelen ısı', 'sudaki konveksiyon akımları'], 'label': ['A', 'B', 'C', 'D']}",A,Güneş radyasyonu
Mercury_7081760,"Yeni keşfedilen bir organizmayı sınıflandırmak için bir bilim adamı organizmanın yapısını, DNA'sını ve yaşam döngüsünü araştırır. Bilim adamı büyük olasılıkla araştırmanın sonuçlarını aşağıdaki amaçlar için kullanacaktır:
Şıklar:
A. Yeni bilimsel yöntemler geliştirin.
B. Bilimsel bilgiyi gözden geçirin.
C. yeni hipotezler oluşturur.
D. bilimsel teorileri çürütür.","{'text': ['Yeni bilimsel yöntemler geliştirin.', 'Bilimsel bilgiyi gözden geçirin.', 'yeni hipotezler oluşturur.', 'bilimsel teorileri çürütür.'], 'label': ['A', 'B', 'C', 'D']}",B,Bilimsel bilgiyi gözden geçirin.
Mercury_7269168,"Ahşap ne zaman yenilenemez bir kaynaktır?
Şıklar:
A. Yeniden dikilenden daha fazla ağaç hasat edildiğinde.
B. Ağaçlar aynı oranda hasat edilip yeniden dikildiğinde.
C. Ağaçlar enerji kaynağı olarak kullanıldığında.
D. Ağaçlar maddi kaynak olarak kullanıldığında.","{'text': ['Yeniden dikilenden daha fazla ağaç hasat edildiğinde.', 'Ağaçlar aynı oranda hasat edilip yeniden dikildiğinde.', 'Ağaçlar enerji kaynağı olarak kullanıldığında.', 'Ağaçlar maddi kaynak olarak kullanıldığında.'], 'label': ['A', 'B', 'C', 'D']}",A,Yeniden dikilenden daha fazla ağaç hasat edildiğinde.
Mercury_7269010,"Güneş'in hangi katmanında nükleer füzyon meydana gelir?
Şıklar:
A. çekirdek
B. ışınım bölgesi
C. konveksiyon bölgesi
D. renk küre","{'text': ['çekirdek', 'ışınım bölgesi', 'konveksiyon bölgesi', 'renk küre'], 'label': ['A', 'B', 'C', 'D']}",A,çekirdek
Mercury_7056823,"Çekirdeğini kaybetmiş bir hücre artık yenilenme yeteneğine sahip değildir.
Şıklar:
A. yiyecek üretmek.
B. genetik bilgiyi aktarır.
C. vücutta hareket edin.
D. enerji kullanın.","{'text': ['yiyecek üretmek.', 'genetik bilgiyi aktarır.', 'vücutta hareket edin.', 'enerji kullanın.'], 'label': ['A', 'B', 'C', 'D']}",B,genetik bilgiyi aktarır.
Mercury_7024465,"Bir kızartma tavasının sapı genellikle kauçukla kaplanır çünkü kauçuk,
Şıklar:
A. ısı yalıtımı.
B. elektrik iletimi.
C. düşük bir erime noktası.
D. yapışmaz bir yüzey.","{'text': ['ısı yalıtımı.', 'elektrik iletimi.', 'düşük bir erime noktası.', 'yapışmaz bir yüzey.'], 'label': ['A', 'B', 'C', 'D']}",A,ısı yalıtımı.
Mercury_SC_406939,"Hangisi bir kağıt parçasının kimyasal değişime uğramasının bir yoludur?
Şıklar:
A. kağıdı ikiye katlayın
B. kağıdı suya batırın
C. kağıdı ateşle yakmak
D. kağıdı makasla kesin","{'text': ['kağıdı ikiye katlayın', 'kağıdı suya batırın', 'kağıdı ateşle yakmak', 'kağıdı makasla kesin'], 'label': ['A', 'B', 'C', 'D']}",C,kağıdı ateşle yakmak
NCEOGA_2013_5_17,"Bir ekosistemdeki ölü bitki ve hayvanların geri dönüşümünden en çok hangisi sorumludur?
Şıklar:
A. su
B. bakteri
C. balık
D. haşarat","{'text': ['su', 'bakteri', 'balık', 'haşarat'], 'label': ['A', 'B', 'C', 'D']}",B,bakteri
Mercury_7284043,"Afrika savanındaki filler çalıları ve küçük ağaçları yerler. Bu davranış araziyi temizler ve çimlerin büyümesini sağlar. Ceylanlar gibi otlayanlar otu yerler. Aslanlar ceylanları avlıyor. Bu senaryoda hangi iki organizma en işbirliğine dayalı ilişki içindedir?
Şıklar:
A. filler ve çalılar
B. çalılar ve aslanlar
C. filler ve ceylanlar
D. ceylanlar ve aslanlar","{'text': ['filler ve çalılar', 'çalılar ve aslanlar', 'filler ve ceylanlar', 'ceylanlar ve aslanlar'], 'label': ['A', 'B', 'C', 'D']}",C,filler ve ceylanlar
Mercury_400940,"Tablodaki bilgilerden öğrenciler hangi sonucu çıkarmalıdır?
Şıklar:
A. Daha çok bitki benzeri organizmalar var.
B. Daha çok hayvan benzeri organizmalar var.
C. Bitki benzeri organizmalar kendi başlarına hareket edemezler.
D. Hayvan benzeri organizmalar bitki benzeri organizmaları yerler.","{'text': ['Daha çok bitki benzeri organizmalar var.', 'Daha çok hayvan benzeri organizmalar var.', 'Bitki benzeri organizmalar kendi başlarına hareket edemezler.', 'Hayvan benzeri organizmalar bitki benzeri organizmaları yerler.'], 'label': ['A', 'B', 'C', 'D']}",A,Daha çok bitki benzeri organizmalar var.
Mercury_7188878,"Yıldızlar oluşurken bir dizi süreç meydana gelir. Hangisi büyük olasılıkla yeni yıldızların oluşumuyla ilişkili bir süreçtir?
Şıklar:
A. Yıldızların çekirdeklerindeki hidrojen tükenmiştir.
B. Ölen yıldızlardan malzeme birikir.
C. Yıldızlardaki demir gibi elementler füzyona uğrar.
D. Yıldızların çekirdekleri Güneş'in iki katı kadar kütleye sahip oluyor.","{'text': ['Yıldızların çekirdeklerindeki hidrojen tükenmiştir.', 'Ölen yıldızlardan malzeme birikir.', 'Yıldızlardaki demir gibi elementler füzyona uğrar.', ""Yıldızların çekirdekleri Güneş'in iki katı kadar kütleye sahip oluyor.""], 'label': ['A', 'B', 'C', 'D']}",B,Ölen yıldızlardan malzeme birikir.
MDSA_2009_8_14,"Elektriğin birçok kullanım alanı vardır. Hangi cihaz elektrik enerjisini faydalı ısı enerjisine dönüştürmek için tasarlanmıştır?
Şıklar:
A. saatli radyo
B. elektrikli soba
C. bir elektrik motoru
D. pil şarj cihazı","{'text': ['saatli radyo', 'elektrikli soba', 'bir elektrik motoru', 'pil şarj cihazı'], 'label': ['A', 'B', 'C', 'D']}",B,elektrikli soba
Mercury_412780,"Propan (C_{3}H_{8}) oda sıcaklığında bir gazdır. Hangi ifade oda sıcaklığında bir propan numunesinin fiziksel özelliklerini en iyi şekilde tanımlar?
Şıklar:
A. Belirli bir hacmi vardır ve bulunduğu kabın şeklini alır.
B. Belirsiz bir hacmi vardır ve bulunduğu kabın şeklini alır.
C. Belirli bir hacmi vardır ve şekli bulunduğu kaptan bağımsızdır.
D. Belirsiz bir hacmi vardır ve şekli bulunduğu kaptan bağımsızdır.","{'text': ['Belirli bir hacmi vardır ve bulunduğu kabın şeklini alır.', 'Belirsiz bir hacmi vardır ve bulunduğu kabın şeklini alır.', 'Belirli bir hacmi vardır ve şekli bulunduğu kaptan bağımsızdır.', 'Belirsiz bir hacmi vardır ve şekli bulunduğu kaptan bağımsızdır.'], 'label': ['A', 'B', 'C', 'D']}",B,Belirsiz bir hacmi vardır ve bulunduğu kabın şeklini alır.
AIMS_2009_4_5,"Aşağıdakilerden hangisi televizyon yapımında kullanılan doğal kaynakları en iyi şekilde korur?
Şıklar:
A. bozuk televizyonunuzu onarın
B. indirimde olan bir televizyon satın almak
C. eski televizyonları çöpe atmak
D. okulunuza yeni bir televizyon bağışlayın","{'text': ['bozuk televizyonunuzu onarın', 'indirimde olan bir televizyon satın almak', 'eski televizyonları çöpe atmak', 'okulunuza yeni bir televizyon bağışlayın'], 'label': ['A', 'B', 'C', 'D']}",A,bozuk televizyonunuzu onarın
Mercury_7084228,"Derideki bir kesiğin neden olduğu enfeksiyon, bunun doğrudan sonucudur.
Şıklar:
A. gen mutasyonu.
B. alerjik reaksiyon.
C. doku aşırı büyümesi.
D. yabancı hücre istilası.","{'text': ['gen mutasyonu.', 'alerjik reaksiyon.', 'doku aşırı büyümesi.', 'yabancı hücre istilası.'], 'label': ['A', 'B', 'C', 'D']}",D,yabancı hücre istilası.
Mercury_417137,"Buharlaşma en yüksek oranda nerede gerçekleşir?
Şıklar:
A. nehirler
B. Canlı Yayınlar
C. haliçler
D. buzullar","{'text': ['nehirler', 'Canlı Yayınlar', 'haliçler', 'buzullar'], 'label': ['A', 'B', 'C', 'D']}",C,haliçler
Mercury_7245193,"Bir yol inşa etmek için kırsal bir alan tamamen kayaya kadar temizlendi, ancak yol hiçbir zaman inşa edilmedi. Bölge yeniden büyümeye başladı. Büyük olasılıkla hangi organizmalar ilk önce yeniden ortaya çıktı?
Şıklar:
A. ağaçlar
B. çalılar
C. likenler ve yosunlar
D. yabani otlar ve yengeç otu","{'text': ['ağaçlar', 'çalılar', 'likenler ve yosunlar', 'yabani otlar ve yengeç otu'], 'label': ['A', 'B', 'C', 'D']}",C,likenler ve yosunlar
Mercury_7108833,"Bir buzul eriyip geri çekildikçe, bir ana kaya tabakası açığa çıkar. Temelde bir topluluk oluşturan süreci hangi terim en iyi şekilde tanımlar?
Şıklar:
A. rahatsızlık
B. halefiyet
C. hava şartlarına maruz kalma
D. stabilizasyon","{'text': ['rahatsızlık', 'halefiyet', 'hava şartlarına maruz kalma', 'stabilizasyon'], 'label': ['A', 'B', 'C', 'D']}",B,halefiyet
Mercury_7044048,"Hangi faktör havadaki kükürt dioksit miktarını artırabilir?
Şıklar:
A. Tarım alanlarına gereğinden fazla gübre uygulanması
B. kömür yakıtlı elektrik üretim tesislerinin işletilmesi
C. sıcak bir yaz günü
D. çok fazla yağmur","{'text': ['Tarım alanlarına gereğinden fazla gübre uygulanması', 'kömür yakıtlı elektrik üretim tesislerinin işletilmesi', 'sıcak bir yaz günü', 'çok fazla yağmur'], 'label': ['A', 'B', 'C', 'D']}",B,kömür yakıtlı elektrik üretim tesislerinin işletilmesi
ACTAAP_2007_7_3,"Bir öğrenci buharlaşmanın gerçekleştiği sıcaklığı araştırıyor. Hangi ifade buharlaşmanın gerçekleştiğini en iyi şekilde gösterir?
Şıklar:
A. Yağmur gökten yağıyor.
B. Gökyüzü bulutlardan arınmış.
C. Çimlerin üzerinde su damlacıkları görünüyor.
D. Su damlacıkları çimlerden kayboluyor.","{'text': ['Yağmur gökten yağıyor.', 'Gökyüzü bulutlardan arınmış.', 'Çimlerin üzerinde su damlacıkları görünüyor.', 'Su damlacıkları çimlerden kayboluyor.'], 'label': ['A', 'B', 'C', 'D']}",D,Su damlacıkları çimlerden kayboluyor.
Mercury_7230300,"Geç Ağır Bombardıman, yaklaşık 3,8 milyar yıl önce Dünya üzerinde yoğun bir kuyruklu yıldız çarpması dönemiydi. Bilim insanları, şu anda Dünya sisteminin hangi kısmında bulunan maddenin çoğunu bu dönemin sağladığına inanıyor?
Şıklar:
A. çekirdek
B. örtü
C. atmosfer
D. hidrosfer","{'text': ['çekirdek', 'örtü', 'atmosfer', 'hidrosfer'], 'label': ['A', 'B', 'C', 'D']}",D,hidrosfer
Mercury_402216,"Özel bir aparat kullanılarak sudan (H_{2}O) elektrik akımı geçirildiğinde hidrojen (H_{2}) ve oksijen (O_{2}) gazları oluşur. Bu reaksiyon kimyasal bir denklemde nasıl gösterilebilir?
Şıklar:
A. H_{2}O -> H + O + H
B. 2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g)
C. H:O:H -> H_{2}O
D. H_{2}O(l) -> 2H(g) + O(g)","{'text': ['H_{2}O -> H + O + H', '2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g)', 'H:O:H -> H_{2}O', 'H_{2}O(l) -> 2H(g) + O(g)'], 'label': ['A', 'B', 'C', 'D']}",B,2H_{2}O(l) -> 2H_{2}(g) + O_{2}(g)
Mercury_400687,"Hangi ifade bir ağaç dalının neden suda yüzdüğünü en iyi şekilde açıklar?
Şıklar:
A. Ahşap gözeneklidir.
B. Ahşap yüzerdir.
C. Ahşap hafiftir.
D. Ahşap manyetiktir.","{'text': ['Ahşap gözeneklidir.', 'Ahşap yüzerdir.', 'Ahşap hafiftir.', 'Ahşap manyetiktir.'], 'label': ['A', 'B', 'C', 'D']}",B,Ahşap yüzerdir.
MDSA_2009_8_44,"Deniz tarağı, istiridye ve midye sudan süzülen planktonları yerler. Büyük bir su kütlesindeki plankton miktarı önemli ölçüde azalırsa istiridyeler, istiridyeler ve midyeler büyük olasılıkla nasıl etkilenir?
Şıklar:
A. Sayıları artacaktı.
B. Yeni bir besin kaynağı bulacaklardı.
C. Diğer hayvanlara yem olacaklardı.
D. Sınırlı bir yiyecek kaynağı için rekabet edeceklerdi.","{'text': ['Sayıları artacaktı.', 'Yeni bir besin kaynağı bulacaklardı.', 'Diğer hayvanlara yem olacaklardı.', 'Sınırlı bir yiyecek kaynağı için rekabet edeceklerdi.'], 'label': ['A', 'B', 'C', 'D']}",D,Sınırlı bir yiyecek kaynağı için rekabet edeceklerdi.
Mercury_7025008,"Newton'un birinci hareket yasası, istirahat halindeki bir cismin, dışarıdan bir kuvvet uygulanmadığı sürece hareketsiz kalacağını belirtir. Hangi aktivite bu yasaya örnektir?
Şıklar:
A. Bir futbol tişörtten atılır.
B. Bir beyzbol oyuncusu ikinci aşamaya kayıyor.
C. Şelalenin üzerinde yüzen bir çubuk taşınır.
D. Bisiklet yokuş aşağı indikçe daha hızlı gider.","{'text': ['Bir futbol tişörtten atılır.', 'Bir beyzbol oyuncusu ikinci aşamaya kayıyor.', 'Şelalenin üzerinde yüzen bir çubuk taşınır.', 'Bisiklet yokuş aşağı indikçe daha hızlı gider.'], 'label': ['A', 'B', 'C', 'D']}",A,Bir futbol tişörtten atılır.
LEAP__7_10343,"Araştırmacılar yakın zamanda insanlarda daha önce bilim tarafından bilinmeyen bir gen keşfettiler. Hangi ifade genin muhtemelen daha erken keşfedilmediğini en iyi şekilde açıklar?
Şıklar:
A. Gen, insanlarda yakın zamanda evrimleşti.
B. Genleri incelemek için kullanılan teknoloji hâlâ geliştirilme aşamasındadır.
C. Bilim insanları birkaç yıl öncesine kadar genlerle ilgilenmiyordu.
D. Bilim insanları olası her geni zaten keşfettiklerinden emindi.","{'text': ['Gen, insanlarda yakın zamanda evrimleşti.', 'Genleri incelemek için kullanılan teknoloji hâlâ geliştirilme aşamasındadır.', 'Bilim insanları birkaç yıl öncesine kadar genlerle ilgilenmiyordu.', 'Bilim insanları olası her geni zaten keşfettiklerinden emindi.'], 'label': ['A', 'B', 'C', 'D']}",B,Genleri incelemek için kullanılan teknoloji hâlâ geliştirilme aşamasındadır.
Mercury_7270305,"Birçok atın sonbaharda kalın bir kürkü olur ve bu kürkü ilkbaharda döker. Bilim insanları bu değişikliğe sıcaklığın mı yoksa günlük gün ışığı miktarının mı (fotoperiyot denir) neden olduğundan emin değillerdi. Böylece bir deney yaptılar ve biyolojik değişikliklerden fotoperiyottaki değişimin sorumlu olduğu sonucuna vardılar. Hangi koşulların neden olduğu dökülme bu sonuca varmalarına yardımcı olmuş olabilir?
Şıklar:
A. sabit bir fotoperiyot, ancak değişken sıcaklıklar
B. Çeşitli bir fotoperiyot ve çeşitli sıcaklıklar
C. sabit bir fotoperiyot ve sabit bir sıcaklık
D. değişken bir fotoperiyot, ancak sabit bir sıcaklık","{'text': ['sabit bir fotoperiyot, ancak değişken sıcaklıklar', 'Çeşitli bir fotoperiyot ve çeşitli sıcaklıklar', 'sabit bir fotoperiyot ve sabit bir sıcaklık', 'değişken bir fotoperiyot, ancak sabit bir sıcaklık'], 'label': ['A', 'B', 'C', 'D']}",D,"değişken bir fotoperiyot, ancak sabit bir sıcaklık"
Mercury_SC_409383,"Bitki hücrelerinin hayvan hücrelerinden farkı nedir?
Şıklar:
A. Sadece bitki hücreleri büyüyebilir.
B. Sadece hayvan hücreleri çoğalabilir.
C. Sadece hayvan hücreleri enerji depolayabilir.
D. Sadece bitki hücreleri fotosentez yapabilir.","{'text': ['Sadece bitki hücreleri büyüyebilir.', 'Sadece hayvan hücreleri çoğalabilir.', 'Sadece hayvan hücreleri enerji depolayabilir.', 'Sadece bitki hücreleri fotosentez yapabilir.'], 'label': ['A', 'B', 'C', 'D']}",D,Sadece bitki hücreleri fotosentez yapabilir.
AKDE&ED_2008_8_48,"Hangi süreç büyük olasılıkla bir hipotezin bilimsel olarak kabul edilmesine yol açacaktır?
Şıklar:
A. bir deneyin sonuçlarını kopyalamak
B. Orijinal hipotezin gözden geçirilmesi
C. Verilere dayalı bir teori geliştirmek
D. deneysel prosedürlerin değiştirilmesi","{'text': ['bir deneyin sonuçlarını kopyalamak', 'Orijinal hipotezin gözden geçirilmesi', 'Verilere dayalı bir teori geliştirmek', 'deneysel prosedürlerin değiştirilmesi'], 'label': ['A', 'B', 'C', 'D']}",A,bir deneyin sonuçlarını kopyalamak
Mercury_7131828,"Birçok tropik bölgede sivrisinekler, insanlar arasında bulaşıcı hastalıklara neden olabilecek bir parazit taşıyabilir. Sivrisinekler ve insanlar arasındaki bu tür ilişkiyi en iyi ne tanımlar?
Şıklar:
A. yırtıcı-av
B. kaynaklar için rekabet
C. birbirleriyle etkileşime giren biyotik faktörler
D. Üretici ve tüketici arasındaki enerji transferi","{'text': ['yırtıcı-av', 'kaynaklar için rekabet', 'birbirleriyle etkileşime giren biyotik faktörler', 'Üretici ve tüketici arasındaki enerji transferi'], 'label': ['A', 'B', 'C', 'D']}",C,birbirleriyle etkileşime giren biyotik faktörler
Mercury_7132405,"Cilt vücudun homeostazisini korumasına nasıl yardımcı olur?
Şıklar:
A. Cilt oksijeni taşır.
B. Cilt virüsleri sindirir.
C. Deri beyne mesajlar gönderir.
D. Cilt sıcaklığı dengeler.","{'text': ['Cilt oksijeni taşır.', 'Cilt virüsleri sindirir.', 'Deri beyne mesajlar gönderir.', 'Cilt sıcaklığı dengeler.'], 'label': ['A', 'B', 'C', 'D']}",D,Cilt sıcaklığı dengeler.
Mercury_7283588,"Enerji kaynakları uranyum ve kömürün ortak noktaları nelerdir?
Şıklar:
A. Her ikisi de ölü organizmaların kalıntılarından oluşur.
B. Her ikisi de litosferin çıkarılmasıyla elde edilir.
C. Her ikisi de yanma yoluyla enerji açığa çıkarır.
D. İkisi de radyoaktif atık üretiyor.","{'text': ['Her ikisi de ölü organizmaların kalıntılarından oluşur.', 'Her ikisi de litosferin çıkarılmasıyla elde edilir.', 'Her ikisi de yanma yoluyla enerji açığa çıkarır.', 'İkisi de radyoaktif atık üretiyor.'], 'label': ['A', 'B', 'C', 'D']}",B,Her ikisi de litosferin çıkarılmasıyla elde edilir.
MDSA_2009_5_39,"Yeşil Bir Topluluk Amerika Birleşik Devletleri'ndeki birçok şehir ""yeşil topluluklar"" geliştiriyor. Yeşil bir topluluk, enerji kullanımını azaltmayı amaçlamaktadır ve evler, apartmanlar ve yakındaki işletmelerden oluşmaktadır. Marketler, restoranlar ve sinema salonlarının tümü topluluktaki evlere yürüme mesafesindedir. İnsanlar okullarına ve işlerine daha kısa mesafelerde seyahat ediyorlar. Yeşil bir topluluktaki binaların çoğu yenilenebilir ve geri dönüştürülmüş malzemelerden yapılmıştır. Güneş enerjisi binaları konforlu bir sıcaklıkta tutar. Ağaçlar ve bitkiler gibi doğal peyzaj özellikleri, gölge sağlamak ve sıcaklıkları kontrol etmek için dikkatlice konumlandırılmıştır. Topluluk bahçeleri sakinlerin yiyecek ve çiçek yetiştirmesine olanak tanır. Yeşil topluluklardaki insanlar yenilenemeyen bir kaynak kullanıyorlar.
Şıklar:
A. evlerini odunla ısıtıyorlar
B. pişirmeden önce sebzeleri yıkayın
C. benzinle çalışan otomobilleri sürmek
D. topluluk bahçesinde çiçek yetiştirmek","{'text': ['evlerini odunla ısıtıyorlar', 'pişirmeden önce sebzeleri yıkayın', 'benzinle çalışan otomobilleri sürmek', 'topluluk bahçesinde çiçek yetiştirmek'], 'label': ['A', 'B', 'C', 'D']}",C,benzinle çalışan otomobilleri sürmek
